1.24933	-24.0426	125.616	56734.7
1.25838	-22.9054	162.401	57520.5
1.26743	-21.4352	197.445	58317.2
1.27649	-19.6477	230.241	59125
1.28554	-17.5633	260.301	59943.9
1.29459	-15.2067	287.172	60774.2
1.30365	-12.6069	310.438	61616
1.3127	-9.79652	329.727	62469.4
1.32175	-6.81148	344.715	63334.7
1.3308	-3.69074	355.136	64211.9
1.33986	-0.475657	360.783	65101.3
1.34891	2.79055	361.511	66003.1
1.35796	6.06334	357.241	66917.3
1.36702	9.29748	347.965	67844.1
1.37607	12.4476	333.74	68783.8
1.38512	15.469	314.695	69736.6
1.39418	18.318	291.028	70702.5
1.40323	20.9527	263.002	71681.8
1.41228	23.3337	230.945	72674.6
1.42134	25.4244	195.245	73681.3
1.43039	27.192	156.346	74701.8
1.43944	28.6074	114.743	75736.5
1.44849	29.6462	70.9749	76785.5
1.45755	30.2887	25.617	77849.1
1.4666	30.5207	-20.724	78927.4
1.47565	30.333	-67.4197	80020.6
1.48471	29.7227	-113.828	81129
1.49376	28.6922	-159.303	82252.7
1.50281	27.25	-203.202	83392
1.51187	25.4104	-244.893	84547
1.52092	23.1933	-283.771	85718.1
1.52997	20.6243	-319.256	86905.4
1.53903	17.7341	-350.81	88109.1
1.54808	14.5582	-377.943	89329.5
1.55713	11.1366	-400.217	90566.8
1.56619	7.51342	-417.255	91821.2
1.57524	3.73597	-428.751	93093
1.58429	-0.145553	-434.467	94382.5
1.59334	-4.07882	-434.244	95689.8
1.6024	-8.01007	-428.004	97015.2
1.61145	-11.8848	-415.748	98358.9
1.6205	-15.6486	-397.565	99721.3
1.62956	-19.2478	-373.623	101103
1.63861	-22.6303	-344.174	102503
1.64766	-25.7461	-309.551	103923
1.65672	-28.5485	-270.16	105362
1.66577	-30.9943	-226.481	106821
1.67482	-33.0446	-179.061	108301
1.68388	-34.6657	-128.503	109801
1.69293	-35.8291	-75.4659	111322
1.70198	-36.5123	-20.6484	112864
1.71103	-36.6992	35.2143	114427
1.72009	-36.3804	91.3631	116012
1.72914	-35.5533	147.024	117619
1.73819	-34.2222	201.42	119248
1.74725	-32.3988	253.779	120900
1.7563	-30.1013	303.348	122574
1.76535	-27.3551	349.402	124272
1.77441	-24.1919	391.255	125993
1.78346	-20.6498	428.268	127739
1.79251	-16.7727	459.861	129508
1.80157	-12.6095	485.523	131302
1.81062	-8.21402	504.815	133120
